age,income,occupation,gender,state,category,disability,scheme_id,label
26,70553,self_employed,male,Maharashtra,OBC,yes,3,1
26,70553,self_employed,male,Maharashtra,OBC,yes,4,1
26,70553,self_employed,male,Maharashtra,OBC,yes,6,1
26,70553,self_employed,male,Maharashtra,OBC,yes,8,1
26,70553,self_employed,male,Maharashtra,OBC,yes,10,1
26,70553,self_employed,male,Maharashtra,OBC,yes,11,0
26,70553,self_employed,male,Maharashtra,OBC,yes,12,1
26,70553,self_employed,male,Maharashtra,OBC,yes,17,0
26,70553,self_employed,male,Maharashtra,OBC,yes,27,1
62,804526,self_employed,male,Maharashtra,OBC,yes,2,0
62,804526,self_employed,male,Maharashtra,OBC,yes,4,1
62,804526,self_employed,male,Maharashtra,OBC,yes,19,0
62,804526,self_employed,male,Maharashtra,OBC,yes,22,0
69,199198,government_employee,male,Maharashtra,SC,yes,3,1
69,199198,government_employee,male,Maharashtra,SC,yes,12,1
69,199198,government_employee,male,Maharashtra,SC,yes,27,1
36,173363,government_employee,male,Maharashtra,SC,yes,3,1
36,173363,government_employee,male,Maharashtra,SC,yes,8,0
36,173363,government_employee,male,Maharashtra,SC,yes,10,0
36,173363,government_employee,male,Maharashtra,SC,yes,12,1
36,173363,government_employee,male,Maharashtra,SC,yes,16,0
36,173363,government_employee,male,Maharashtra,SC,yes,23,1
36,173363,government_employee,male,Maharashtra,SC,yes,27,1
24,930157,government_employee,male,Maharashtra,OBC,no,2,0
24,930157,government_employee,male,Maharashtra,OBC,no,15,0
24,930157,government_employee,male,Maharashtra,OBC,no,23,1
24,930157,government_employee,male,Maharashtra,OBC,no,24,0
39,997212,salaried,male,Maharashtra,General,no,1,0
39,997212,salaried,male,Maharashtra,General,no,3,0
39,997212,salaried,male,Maharashtra,General,no,4,0
39,997212,salaried,male,Maharashtra,General,no,23,1
39,997212,salaried,male,Maharashtra,General,no,24,0
53,624194,salaried,male,Maharashtra,SC,yes,1,0
53,624194,salaried,male,Maharashtra,SC,yes,2,0
53,624194,salaried,male,Maharashtra,SC,yes,11,0
53,624194,salaried,male,Maharashtra,SC,yes,23,1
53,624194,salaried,male,Maharashtra,SC,yes,24,1
53,624194,salaried,male,Maharashtra,SC,yes,27,0
53,624194,salaried,male,Maharashtra,SC,yes,28,0
24,664712,student,male,Maharashtra,EWS,no,2,0
24,664712,student,male,Maharashtra,EWS,no,5,0
24,664712,student,male,Maharashtra,EWS,no,9,0
24,664712,student,male,Maharashtra,EWS,no,20,0
24,664712,student,male,Maharashtra,EWS,no,25,0
28,290514,unemployed,male,Maharashtra,OBC,no,5,0
28,290514,unemployed,male,Maharashtra,OBC,no,6,1
28,290514,unemployed,male,Maharashtra,OBC,no,10,1
28,290514,unemployed,male,Maharashtra,OBC,no,11,1
28,290514,unemployed,male,Maharashtra,OBC,no,15,1
28,290514,unemployed,male,Maharashtra,OBC,no,16,1
28,290514,unemployed,male,Maharashtra,OBC,no,19,1
28,290514,unemployed,male,Maharashtra,OBC,no,20,1
28,290514,unemployed,male,Maharashtra,OBC,no,22,0
23,174351,retired,female,Maharashtra,OBC,yes,2,0
23,174351,retired,female,Maharashtra,OBC,yes,3,1
23,174351,retired,female,Maharashtra,OBC,yes,12,1
23,174351,retired,female,Maharashtra,OBC,yes,13,1
23,174351,retired,female,Maharashtra,OBC,yes,16,0
23,174351,retired,female,Maharashtra,OBC,yes,21,0
23,174351,retired,female,Maharashtra,OBC,yes,27,1
25,923971,government_employee,female,Maharashtra,OBC,no,4,0
25,923971,government_employee,female,Maharashtra,OBC,no,10,0
25,923971,government_employee,female,Maharashtra,OBC,no,23,1
25,923971,government_employee,female,Maharashtra,OBC,no,26,0
58,311720,business,male,Maharashtra,OBC,no,2,0
58,311720,business,male,Maharashtra,OBC,no,4,1
58,311720,business,male,Maharashtra,OBC,no,15,0
58,311720,business,male,Maharashtra,OBC,no,24,0
34,318851,government_employee,female,Maharashtra,SC,no,11,0
34,318851,government_employee,female,Maharashtra,SC,no,18,0
34,318851,government_employee,female,Maharashtra,SC,no,20,0
34,318851,government_employee,female,Maharashtra,SC,no,21,0
34,318851,government_employee,female,Maharashtra,SC,no,23,1
49,857654,unemployed,female,Maharashtra,General,yes,1,0
49,857654,unemployed,female,Maharashtra,General,yes,6,0
49,857654,unemployed,female,Maharashtra,General,yes,12,0
49,857654,unemployed,female,Maharashtra,General,yes,21,0
49,857654,unemployed,female,Maharashtra,General,yes,22,0
27,399553,government_employee,female,Maharashtra,EWS,yes,11,0
27,399553,government_employee,female,Maharashtra,EWS,yes,12,0
27,399553,government_employee,female,Maharashtra,EWS,yes,23,1
27,399553,government_employee,female,Maharashtra,EWS,yes,27,1
46,937334,unemployed,female,Maharashtra,General,no,9,0
46,937334,unemployed,female,Maharashtra,General,no,13,0
46,937334,unemployed,female,Maharashtra,General,no,23,0
46,937334,unemployed,female,Maharashtra,General,no,28,0
53,290726,retired,female,Maharashtra,General,yes,11,0
53,290726,retired,female,Maharashtra,General,yes,12,1
53,290726,retired,female,Maharashtra,General,yes,13,0
53,290726,retired,female,Maharashtra,General,yes,27,1
40,825375,salaried,male,Maharashtra,EWS,no,10,0
40,825375,salaried,male,Maharashtra,EWS,no,16,0
40,825375,salaried,male,Maharashtra,EWS,no,23,1
40,825375,salaried,male,Maharashtra,EWS,no,24,1
40,825375,salaried,male,Maharashtra,EWS,no,28,0
58,425390,government_employee,female,Maharashtra,OBC,no,13,0
58,425390,government_employee,female,Maharashtra,OBC,no,15,0
58,425390,government_employee,female,Maharashtra,OBC,no,18,0
58,425390,government_employee,female,Maharashtra,OBC,no,19,0
58,425390,government_employee,female,Maharashtra,OBC,no,23,1
58,425390,government_employee,female,Maharashtra,OBC,no,24,1
29,175186,student,female,Maharashtra,OBC,no,3,1
29,175186,student,female,Maharashtra,OBC,no,4,0
29,175186,student,female,Maharashtra,OBC,no,5,1
29,175186,student,female,Maharashtra,OBC,no,10,0
29,175186,student,female,Maharashtra,OBC,no,11,1
29,175186,student,female,Maharashtra,OBC,no,13,1
29,175186,student,female,Maharashtra,OBC,no,15,1
29,175186,student,female,Maharashtra,OBC,no,17,1
29,175186,student,female,Maharashtra,OBC,no,18,1
29,175186,student,female,Maharashtra,OBC,no,20,1
29,175186,student,female,Maharashtra,OBC,no,21,0
29,175186,student,female,Maharashtra,OBC,no,22,0
29,175186,student,female,Maharashtra,OBC,no,28,0
30,326218,business,male,Maharashtra,EWS,no,4,1
30,326218,business,male,Maharashtra,EWS,no,12,0
30,326218,business,male,Maharashtra,EWS,no,23,0
44,164561,retired,male,Maharashtra,SC,no,3,1
44,164561,retired,male,Maharashtra,SC,no,13,0
53,616496,student,female,Maharashtra,EWS,no,2,0
53,616496,student,female,Maharashtra,EWS,no,7,0
53,616496,student,female,Maharashtra,EWS,no,8,0
53,616496,student,female,Maharashtra,EWS,no,15,0
53,616496,student,female,Maharashtra,EWS,no,28,0
34,493961,student,male,Maharashtra,EWS,no,11,1
34,493961,student,male,Maharashtra,EWS,no,12,0
34,493961,student,male,Maharashtra,EWS,no,14,0
34,493961,student,male,Maharashtra,EWS,no,20,1
34,493961,student,male,Maharashtra,EWS,no,23,0
28,112913,business,female,Maharashtra,SC,yes,1,1
28,112913,business,female,Maharashtra,SC,yes,3,1
28,112913,business,female,Maharashtra,SC,yes,4,1
28,112913,business,female,Maharashtra,SC,yes,7,1
28,112913,business,female,Maharashtra,SC,yes,12,1
28,112913,business,female,Maharashtra,SC,yes,13,1
28,112913,business,female,Maharashtra,SC,yes,27,1
28,112913,business,female,Maharashtra,SC,yes,28,1
68,864384,unemployed,male,Maharashtra,SC,no,7,0
68,864384,unemployed,male,Maharashtra,SC,no,14,0
68,864384,unemployed,male,Maharashtra,SC,no,28,0
39,585043,student,female,Maharashtra,ST,yes,8,0
39,585043,student,female,Maharashtra,ST,yes,9,0
39,585043,student,female,Maharashtra,ST,yes,11,0
39,585043,student,female,Maharashtra,ST,yes,19,0
39,585043,student,female,Maharashtra,ST,yes,21,0
39,585043,student,female,Maharashtra,ST,yes,26,0
21,252854,self_employed,female,Maharashtra,ST,no,1,1
21,252854,self_employed,female,Maharashtra,ST,no,4,1
21,252854,self_employed,female,Maharashtra,ST,no,6,1
21,252854,self_employed,female,Maharashtra,ST,no,7,1
21,252854,self_employed,female,Maharashtra,ST,no,8,1
21,252854,self_employed,female,Maharashtra,ST,no,10,1
21,252854,self_employed,female,Maharashtra,ST,no,13,0
21,252854,self_employed,female,Maharashtra,ST,no,28,1
39,628237,business,male,Maharashtra,ST,yes,3,0
39,628237,business,male,Maharashtra,ST,yes,4,1
39,628237,business,male,Maharashtra,ST,yes,8,0
39,628237,business,male,Maharashtra,ST,yes,21,0
39,628237,business,male,Maharashtra,ST,yes,23,0
25,108396,business,male,Maharashtra,SC,no,1,1
25,108396,business,male,Maharashtra,SC,no,3,1
25,108396,business,male,Maharashtra,SC,no,4,1
25,108396,business,male,Maharashtra,SC,no,22,0
45,902784,business,male,Maharashtra,ST,yes,1,0
45,902784,business,male,Maharashtra,ST,yes,4,1
45,902784,business,male,Maharashtra,ST,yes,10,0
45,902784,business,male,Maharashtra,ST,yes,13,0
45,902784,business,male,Maharashtra,ST,yes,14,0
45,902784,business,male,Maharashtra,ST,yes,26,0
32,865526,retired,male,Maharashtra,EWS,no,14,0
32,865526,retired,male,Maharashtra,EWS,no,16,0
32,865526,retired,male,Maharashtra,EWS,no,21,0
28,305018,farmer,female,Maharashtra,General,yes,2,1
28,305018,farmer,female,Maharashtra,General,yes,8,0
28,305018,farmer,female,Maharashtra,General,yes,10,0
28,305018,farmer,female,Maharashtra,General,yes,12,0
28,305018,farmer,female,Maharashtra,General,yes,14,0
28,305018,farmer,female,Maharashtra,General,yes,21,1
28,305018,farmer,female,Maharashtra,General,yes,22,1
28,305018,farmer,female,Maharashtra,General,yes,26,0
28,305018,farmer,female,Maharashtra,General,yes,27,1
38,887125,farmer,female,Maharashtra,EWS,no,21,0
24,657894,business,female,Maharashtra,ST,yes,4,1
24,657894,business,female,Maharashtra,ST,yes,7,1
24,657894,business,female,Maharashtra,ST,yes,9,0
24,657894,business,female,Maharashtra,ST,yes,12,0
24,657894,business,female,Maharashtra,ST,yes,15,0
24,657894,business,female,Maharashtra,ST,yes,23,0
24,657894,business,female,Maharashtra,ST,yes,28,0
58,517615,unemployed,female,Maharashtra,OBC,yes,17,0
58,517615,unemployed,female,Maharashtra,OBC,yes,19,0
58,517615,unemployed,female,Maharashtra,OBC,yes,28,0
42,542584,student,female,Maharashtra,General,no,6,0
42,542584,student,female,Maharashtra,General,no,24,0
42,542584,student,female,Maharashtra,General,no,25,0
48,269054,retired,female,Maharashtra,EWS,yes,4,0
48,269054,retired,female,Maharashtra,EWS,yes,12,1
48,269054,retired,female,Maharashtra,EWS,yes,27,1
31,378311,unemployed,male,Maharashtra,SC,yes,6,1
31,378311,unemployed,male,Maharashtra,SC,yes,10,1
31,378311,unemployed,male,Maharashtra,SC,yes,11,1
31,378311,unemployed,male,Maharashtra,SC,yes,15,1
31,378311,unemployed,male,Maharashtra,SC,yes,19,1
31,378311,unemployed,male,Maharashtra,SC,yes,20,1
31,378311,unemployed,male,Maharashtra,SC,yes,21,0
31,378311,unemployed,male,Maharashtra,SC,yes,27,1
60,594180,retired,male,Maharashtra,SC,yes,3,0
60,594180,retired,male,Maharashtra,SC,yes,13,0
60,594180,retired,male,Maharashtra,SC,yes,14,1
60,594180,retired,male,Maharashtra,SC,yes,17,0
60,594180,retired,male,Maharashtra,SC,yes,22,0
18,397389,business,male,Maharashtra,SC,yes,4,1
18,397389,business,male,Maharashtra,SC,yes,11,0
18,397389,business,male,Maharashtra,SC,yes,13,0
18,397389,business,male,Maharashtra,SC,yes,16,0
18,397389,business,male,Maharashtra,SC,yes,27,1
42,241168,self_employed,male,Maharashtra,ST,no,1,1
42,241168,self_employed,male,Maharashtra,ST,no,3,1
42,241168,self_employed,male,Maharashtra,ST,no,4,1
42,241168,self_employed,male,Maharashtra,ST,no,8,1
42,241168,self_employed,male,Maharashtra,ST,no,10,1
42,241168,self_employed,male,Maharashtra,ST,no,20,0
42,241168,self_employed,male,Maharashtra,ST,no,22,0
42,241168,self_employed,male,Maharashtra,ST,no,25,0
66,907461,business,female,Maharashtra,EWS,yes,6,0
66,907461,business,female,Maharashtra,EWS,yes,8,0
66,907461,business,female,Maharashtra,EWS,yes,26,0
70,775323,government_employee,male,Maharashtra,ST,yes,6,0
70,775323,government_employee,male,Maharashtra,ST,yes,7,0
70,775323,government_employee,male,Maharashtra,ST,yes,13,0
42,45001,farmer,female,Maharashtra,EWS,no,2,1
42,45001,farmer,female,Maharashtra,EWS,no,3,1
42,45001,farmer,female,Maharashtra,EWS,no,13,1
42,45001,farmer,female,Maharashtra,EWS,no,21,1
42,45001,farmer,female,Maharashtra,EWS,no,22,1
26,595695,self_employed,female,Maharashtra,General,no,4,1
26,595695,self_employed,female,Maharashtra,General,no,6,1
26,595695,self_employed,female,Maharashtra,General,no,8,1
26,595695,self_employed,female,Maharashtra,General,no,10,1
26,595695,self_employed,female,Maharashtra,General,no,14,0
26,595695,self_employed,female,Maharashtra,General,no,26,0
18,221769,student,male,Maharashtra,EWS,no,3,1
18,221769,student,male,Maharashtra,EWS,no,11,1
18,221769,student,male,Maharashtra,EWS,no,15,1
18,221769,student,male,Maharashtra,EWS,no,17,1
18,221769,student,male,Maharashtra,EWS,no,20,1
18,221769,student,male,Maharashtra,EWS,no,26,0
29,169999,student,female,Maharashtra,General,no,3,1
29,169999,student,female,Maharashtra,General,no,11,1
29,169999,student,female,Maharashtra,General,no,12,0
29,169999,student,female,Maharashtra,General,no,15,1
29,169999,student,female,Maharashtra,General,no,17,1
29,169999,student,female,Maharashtra,General,no,18,1
29,169999,student,female,Maharashtra,General,no,20,1
35,172797,government_employee,female,Maharashtra,EWS,no,3,1
35,172797,government_employee,female,Maharashtra,EWS,no,12,0
35,172797,government_employee,female,Maharashtra,EWS,no,13,1
35,172797,government_employee,female,Maharashtra,EWS,no,23,1
60,986472,salaried,male,Maharashtra,ST,no,3,0
60,986472,salaried,male,Maharashtra,ST,no,23,1
60,986472,salaried,male,Maharashtra,ST,no,24,1
36,178781,farmer,female,Maharashtra,SC,yes,2,1
36,178781,farmer,female,Maharashtra,SC,yes,3,1
36,178781,farmer,female,Maharashtra,SC,yes,12,1
36,178781,farmer,female,Maharashtra,SC,yes,13,1
36,178781,farmer,female,Maharashtra,SC,yes,14,0
36,178781,farmer,female,Maharashtra,SC,yes,21,1
36,178781,farmer,female,Maharashtra,SC,yes,22,1
36,178781,farmer,female,Maharashtra,SC,yes,23,0
36,178781,farmer,female,Maharashtra,SC,yes,27,1
24,334499,salaried,female,Maharashtra,ST,no,8,1
24,334499,salaried,female,Maharashtra,ST,no,23,1
24,334499,salaried,female,Maharashtra,ST,no,25,0
26,246099,retired,male,Maharashtra,OBC,no,3,1
26,246099,retired,male,Maharashtra,OBC,no,4,0
19,452509,business,male,Maharashtra,OBC,no,4,1
19,452509,business,male,Maharashtra,OBC,no,6,0
19,452509,business,male,Maharashtra,OBC,no,8,0
19,452509,business,male,Maharashtra,OBC,no,20,0
19,452509,business,male,Maharashtra,OBC,no,24,0
19,452509,business,male,Maharashtra,OBC,no,28,0
18,479910,salaried,male,Maharashtra,EWS,no,8,1
18,479910,salaried,male,Maharashtra,EWS,no,23,1
18,479910,salaried,male,Maharashtra,EWS,no,26,0
51,680656,business,female,Maharashtra,SC,yes,2,0
51,680656,business,female,Maharashtra,SC,yes,4,1
51,680656,business,female,Maharashtra,SC,yes,7,1
51,680656,business,female,Maharashtra,SC,yes,14,0
51,680656,business,female,Maharashtra,SC,yes,18,0
63,388481,unemployed,male,Maharashtra,EWS,yes,4,0
63,388481,unemployed,male,Maharashtra,EWS,yes,8,0
63,388481,unemployed,male,Maharashtra,EWS,yes,14,0
63,388481,unemployed,male,Maharashtra,EWS,yes,27,1
63,846936,unemployed,female,Maharashtra,ST,no,11,0
63,846936,unemployed,female,Maharashtra,ST,no,24,0
47,951809,student,female,Maharashtra,General,yes,1,0
47,951809,student,female,Maharashtra,General,yes,7,0
47,951809,student,female,Maharashtra,General,yes,28,0
18,759273,business,male,Maharashtra,ST,no,4,1
18,759273,business,male,Maharashtra,ST,no,11,0
18,759273,business,male,Maharashtra,ST,no,23,0
45,427087,student,male,Maharashtra,ST,no,4,0
45,427087,student,male,Maharashtra,ST,no,11,0
45,427087,student,male,Maharashtra,ST,no,28,0
25,502058,self_employed,female,Maharashtra,EWS,yes,4,1
25,502058,self_employed,female,Maharashtra,EWS,yes,6,1
25,502058,self_employed,female,Maharashtra,EWS,yes,8,1
25,502058,self_employed,female,Maharashtra,EWS,yes,10,1
25,502058,self_employed,female,Maharashtra,EWS,yes,18,0
25,502058,self_employed,female,Maharashtra,EWS,yes,21,0
25,502058,self_employed,female,Maharashtra,EWS,yes,27,0
58,592521,self_employed,female,Maharashtra,ST,yes,4,1
58,592521,self_employed,female,Maharashtra,ST,yes,6,0
58,592521,self_employed,female,Maharashtra,ST,yes,7,1
58,592521,self_employed,female,Maharashtra,ST,yes,8,1
58,592521,self_employed,female,Maharashtra,ST,yes,11,0
58,946822,retired,male,Maharashtra,General,yes,6,0
58,946822,retired,male,Maharashtra,General,yes,11,0
58,946822,retired,male,Maharashtra,General,yes,17,0
58,946822,retired,male,Maharashtra,General,yes,23,0
41,46300,student,male,Maharashtra,SC,yes,3,1
41,46300,student,male,Maharashtra,SC,yes,10,0
41,46300,student,male,Maharashtra,SC,yes,11,0
41,46300,student,male,Maharashtra,SC,yes,12,1
41,46300,student,male,Maharashtra,SC,yes,14,0
41,46300,student,male,Maharashtra,SC,yes,27,1
69,987815,salaried,male,Maharashtra,SC,no,3,0
69,987815,salaried,male,Maharashtra,SC,no,10,0
69,987815,salaried,male,Maharashtra,SC,no,14,0
69,987815,salaried,male,Maharashtra,SC,no,25,0
67,252324,salaried,male,Maharashtra,ST,no,8,1
26,316850,retired,male,Maharashtra,SC,no,5,0
26,316850,retired,male,Maharashtra,SC,no,9,0
26,316850,retired,male,Maharashtra,SC,no,16,0
26,316850,retired,male,Maharashtra,SC,no,19,0
24,740254,business,female,Maharashtra,EWS,yes,4,1
24,740254,business,female,Maharashtra,EWS,yes,17,0
47,7041,student,male,Maharashtra,EWS,no,3,1
47,7041,student,male,Maharashtra,EWS,no,5,0
47,7041,student,male,Maharashtra,EWS,no,8,0
47,7041,student,male,Maharashtra,EWS,no,19,0
47,7041,student,male,Maharashtra,EWS,no,23,0
46,998615,retired,female,Maharashtra,OBC,no,7,0
46,998615,retired,female,Maharashtra,OBC,no,9,0
46,998615,retired,female,Maharashtra,OBC,no,17,0
22,328075,student,male,Maharashtra,OBC,no,1,0
22,328075,student,male,Maharashtra,OBC,no,11,1
22,328075,student,male,Maharashtra,OBC,no,14,0
22,328075,student,male,Maharashtra,OBC,no,15,1
22,328075,student,male,Maharashtra,OBC,no,20,1
22,328075,student,male,Maharashtra,OBC,no,22,0
22,328075,student,male,Maharashtra,OBC,no,26,0
58,507719,self_employed,male,Maharashtra,General,yes,4,1
58,507719,self_employed,male,Maharashtra,General,yes,5,0
58,507719,self_employed,male,Maharashtra,General,yes,6,0
58,507719,self_employed,male,Maharashtra,General,yes,8,1
58,507719,self_employed,male,Maharashtra,General,yes,19,0
58,507719,self_employed,male,Maharashtra,General,yes,26,0
70,5068,student,male,Maharashtra,OBC,yes,3,1
70,5068,student,male,Maharashtra,OBC,yes,12,1
70,5068,student,male,Maharashtra,OBC,yes,15,0
70,5068,student,male,Maharashtra,OBC,yes,27,1
65,298611,self_employed,male,Maharashtra,SC,yes,4,1
65,298611,self_employed,male,Maharashtra,SC,yes,8,1
65,298611,self_employed,male,Maharashtra,SC,yes,11,0
65,298611,self_employed,male,Maharashtra,SC,yes,12,1
65,298611,self_employed,male,Maharashtra,SC,yes,27,1
59,748511,student,male,Maharashtra,General,yes,7,0
59,748511,student,male,Maharashtra,General,yes,10,0
59,748511,student,male,Maharashtra,General,yes,26,0
59,748511,student,male,Maharashtra,General,yes,28,0
